6010.000 0.008
6020.000 4.475
6030.000 20.281
6040.000 14.686
6050.000 11.561
6060.000 10.447
6070.000 8.788
6080.000 8.136
6090.000 7.118
6100.000 6.388
6110.000 6.100
6120.000 5.830
6130.000 5.393
6140.000 5.072
6150.000 4.798
6160.000 4.712
6170.000 4.366
6180.000 4.210
6190.000 3.925
6200.000 3.620
6210.000 3.536
6220.000 3.324
6230.000 3.235
6240.000 3.082
6250.000 2.995
6260.000 2.908
6270.000 2.847
6280.000 2.851
6290.000 2.864
6300.000 2.940
6310.000 2.999
6320.000 3.216
6330.000 3.378
6340.000 3.667
6350.000 4.138
6360.000 4.430
6370.000 5.159
6380.000 5.620
6390.000 6.865
6400.000 7.698
6410.000 9.946
6420.000 13.710
6430.000 16.463
6440.000 25.096
6450.000 38.079
6460.000 42.169
6470.000 29.591
6480.000 22.100
6490.000 15.485
6500.000 12.012
6510.000 10.823
6520.000 9.904
6530.000 8.455
6540.000 7.419
6550.000 6.638
6560.000 6.323
6570.000 5.611
6580.000 5.251
6590.000 4.581
6600.000 4.106
6610.000 3.877
6620.000 3.460
6630.000 3.287
6640.000 2.984
6650.000 2.879
6660.000 2.633
6670.000 2.479
6680.000 2.414
6690.000 2.315
6700.000 2.290
6710.000 2.290
6720.000 2.308
6730.000 2.334
6740.000 2.429
6750.000 2.555
6760.000 2.648
6770.000 2.809
6780.000 3.231
6790.000 3.708
6800.000 4.286
6810.000 4.613
6820.000 5.393
6830.000 5.844
6840.000 6.955
6850.000 8.453
6860.000 9.424
6870.000 12.066
6880.000 13.889
6890.000 19.425
6900.000 23.552
6910.000 34.739
6920.000 39.410
6930.000 32.300
6940.000 19.504
6950.000 13.806
6960.000 12.027
6970.000 9.610
6980.000 8.516
6990.000 6.789
7000.000 5.530
7010.000 5.031
7020.000 4.191
7030.000 3.870
7040.000 3.303
7050.000 3.047
7060.000 2.660
7070.000 2.368
7080.000 2.230
7090.000 2.061
7100.000 1.938
7110.000 1.875
7120.000 1.890
7130.000 1.962
7140.000 2.139
7150.000 2.233
7160.000 2.433
7170.000 2.638
7180.000 2.751
7190.000 2.982
7200.000 3.236
7210.000 3.379
7220.000 3.667
7230.000 3.827
7240.000 4.173
7250.000 4.587
7260.000 4.822
7270.000 5.355
7280.000 5.699
7290.000 6.475
7300.000 7.492
7310.000 8.144
7320.000 9.837
7330.000 10.971
7340.000 14.296
7350.000 19.769
7360.000 23.889
7370.000 34.179
7380.000 37.256
7390.000 27.436
7400.000 21.036
7410.000 14.335
7420.000 10.842
7430.000 9.675
7440.000 8.002
7450.000 6.614
7460.000 6.029
7470.000 5.154
7480.000 4.780
7490.000 4.217
7500.000 3.742
7510.000 3.572
7520.000 3.239
7530.000 3.139
7540.000 2.907
7550.000 2.833
7560.000 2.894
7570.000 2.960
7580.000 2.998
7590.000 3.092
7600.000 3.185
7610.000 3.228
7620.000 3.322
7630.000 3.366
7640.000 3.353
7650.000 3.327
7660.000 3.371
7670.000 3.420
7680.000 3.617
7690.000 3.816
7700.000 4.018
7710.000 4.201
7720.000 4.564
7730.000 4.773
7740.000 5.250
7750.000 5.897
7760.000 6.319
7770.000 7.383
7780.000 8.116
7790.000 10.074
7800.000 11.469
7810.000 15.598
7820.000 22.602
7830.000 27.149
7840.000 32.202
7850.000 21.882
7860.000 17.284
7870.000 12.052
7880.000 10.434
7890.000 7.992
7900.000 6.401
7910.000 5.778
7920.000 5.280
7930.000 4.482
7940.000 3.956
7950.000 3.698
7960.000 3.567
7970.000 3.488
7980.000 3.465
7990.000 3.394
8000.000 3.348
8010.000 3.316
8020.000 3.243
8030.000 3.226
8040.000 3.084
8050.000 2.995
8060.000 2.855
8070.000 2.687
8080.000 2.678
8090.000 2.562
8100.000 2.490
8110.000 2.469
8120.000 2.418
8130.000 2.443
8140.000 2.474
8150.000 2.552
8160.000 2.613
8170.000 2.671
8180.000 2.732
8190.000 3.013
8200.000 3.353
8210.000 3.671
8220.000 4.393
8230.000 4.850
8240.000 6.079
8250.000 7.965
8260.000 9.314
8270.000 12.873
8280.000 15.255
8290.000 22.630
8300.000 25.877
8310.000 22.214
8320.000 13.361
8330.000 10.835
8340.000 8.332
8350.000 6.913
8360.000 6.381
8370.000 5.579
8380.000 5.252
8390.000 4.732
8400.000 4.321
8410.000 4.141
8420.000 3.846
8430.000 3.751
8440.000 3.435
8450.000 3.103
8460.000 2.940
8470.000 2.658
8480.000 2.545
8490.000 2.315
8500.000 2.133
8510.000 2.057
8520.000 1.918
8530.000 1.868
8540.000 1.785
8550.000 1.753
8560.000 1.729
8570.000 1.734
8580.000 1.790
8590.000 1.829
8600.000 1.916
8610.000 1.978
8620.000 2.127
8630.000 2.229
8640.000 2.482
8650.000 2.818
8660.000 3.020
8670.000 3.630
8680.000 3.995
8690.000 4.907
8700.000 6.176
8710.000 7.025
8720.000 9.392
8730.000 11.065
8740.000 15.779
8750.000 20.873
8760.000 21.660
8770.000 18.457
8780.000 15.151
8790.000 10.533
8800.000 8.021
8810.000 7.189
8820.000 6.506
8830.000 5.481
8840.000 4.566
8850.000 3.815
8860.000 3.506
8870.000 2.962
8880.000 2.732
8890.000 2.369
8900.000 2.086
8910.000 1.940
8920.000 1.730
8930.000 1.640
8940.000 1.510
8950.000 1.448
8960.000 1.355
8970.000 1.327
8980.000 1.308
8990.000 1.287
9000.000 1.290
